name,pronouns,email,cohort,ability,graduated,dropped_out,courses_completed,has_allergy
Aisha Kamal (she/her),she/her,aisha.kamal@kankaanpaaschoolofpaivakoti.com,15,0.23,False,False,0,False
Luis Gonzalez (he/him),he/him,luis.gonzalez@kankaanpaaschoolofpaivakoti.com,15,0.3,False,False,0,False
Emma Lee (she/her),she/her,emma.lee@kankaanpaaschoolofpaivakoti.com,15,0.28,False,False,0,False
Satoshi Nakamoto (he/him),he/him,satoshi.nakamoto@kankaanpaaschoolofpaivakoti.com,15,0.36,False,False,0,False
Zara Ali (she/her),she/her,zara.ali@kankaanpaaschoolofpaivakoti.com,15,0.31,False,False,0,False
Julio Rodriguez (he/him),he/him,julio.rodriguez@kankaanpaaschoolofpaivakoti.com,15,0.17,False,False,0,False
Anna Kim (she/her),she/her,anna.kim@kankaanpaaschoolofpaivakoti.com,15,0.22,False,False,0,False
Oliver Wang (he/him),he/him,oliver.wang@kankaanpaaschoolofpaivakoti.com,15,0.12,False,False,0,False
Nina Patel (she/her),she/her,nina.patel@kankaanpaaschoolofpaivakoti.com,15,0.23,False,False,0,False
Yusuf Oktay (he/him),he/him,yusuf.oktay@kankaanpaaschoolofpaivakoti.com,15,0.3,False,False,0,False
Aisha Khan (she/her),she/her,aishakhan@kankaanpaavakouluofpaivakoti.school.com,15,0.23,False,False,0,False
Lukas Sakamoto (he/him),he/him,lukassakamoto@kankaanpaavakouluofpaivakoti.school.com,15,0.31,False,False,0,False
Sofia Ocampo (she/her),she/her,sofiaocampo@kankaanpaavakouluofpaivakoti.school.com,15,0.34,False,False,0,False
Maximillian Nguyen (he/him),he/him,maximiliannguyen@kankaanpaavakouluofpaivakoti.school.com,15,0.11,False,False,0,False
Zara Ahmed (she/her),she/her,zarahmed@kankaanpaavakouluofpaivakoti.school.com,15,0.3,False,False,0,False
Elias Lee (he/him),he/him,eliaslee@kankaanpaavakouluofpaivakoti.school.com,15,0.22,False,False,0,False
Leila Gomez (she/her),she/her,leilagomez@kankaanpaavakouluofpaivakoti.school.com,15,0.24,False,False,0,False
Noah Wu (he/him),he/him,noahwu@kankaanpaavakouluofpaivakoti.school.com,15,0.29,False,False,0,False
Emilia Patel (she/her),she/her,emiliapatel@kankaanpaavakouluofpaivakoti.school.com,15,0.21,False,False,0,False
Benjamin Park (he/him),he/him,benjamipark@kankaanpaavakouluofpaivakoti.school.com,15,0.17,False,False,0,False
Amina Kamara (she/her),she/her,akamara@kankaanpaaschoolofpaivakoti.com,15,0.3,False,False,0,False
Liam Li (he/him),he/him,lli@kankaanpaaschoolofpaivakoti.com,15,0.21,False,False,0,True
Sofia Gómez (she/her),she/her,sgomez@kankaanpaaschoolofpaivakoti.com,15,0.39,False,False,0,False
Arjun Kumar (he/him),he/him,akumar@kankaanpaaschoolofpaivakoti.com,15,0.38,False,False,0,True
Isabella Nguyen (she/her),she/her,inguyen@kankaanpaaschoolofpaivakoti.com,15,0.38,False,False,0,False
Oliver Ocampo (he/him),he/him,oo campo@kankaanpaaschoolofpaivakoti.com,15,0.21,False,False,0,True
Emma Zhang (she/her),she/her,ezhang@kankaanpaaschoolofpaivakoti.com,15,0.14,False,False,0,False
Ethan Oliveira (he/him),he/him,eoliveira@kankaanpaaschoolofpaivakoti.com,15,0.12,False,False,0,True
Chloe Park (she/her),she/her,cpark@kankaanpaaschoolofpaivakoti.com,15,0.14,False,False,0,False
Lukas Sánchez (he/him),he/him,lsanchez@kankaanpaaschoolofpaivakoti.com,15,0.13,False,False,0,True
Aisha Kamara (she/her),she/her,aisha.kamara@kankaanpaaschoolofpaivakoti.school.com,15,0.36,False,False,0,False
Hiroshi Tanaka (he/him),he/him,hiroshi.tanaka@kankaanpaaschoolofpaivakoti.school.com,15,0.12,False,False,0,True
Mara Gómez (she/her),she/her,mara.gomez@kankaanpaaschoolofpaivakoti.school.com,15,0.39,False,False,0,False
Mohammad Al-Khateeb (he/him),he/him,mohammad.alkhateeb@kankaanpaaschoolofpaivakoti.school.com,15,0.18,False,False,0,False
Yara El-Sayed (she/her),she/her,yara.elsayed@kankaanpaaschoolofpaivakoti.school.com,15,0.36,False,False,0,False
Zara Lee (she/her),she/her,zara.lee@kankaanpaaschoolofpaivakoti.school.com,15,0.35,False,False,0,False
Nicolás Rodríguez (he/him),he/him,nicolas.rodriguez@kankaanpaaschoolofpaivakoti.school.com,15,0.27,False,False,0,False
Olga Ivanova (she/her),she/her,olga.ivanova@kankaanpaaschoolofpaivakoti.school.com,15,0.11,False,False,0,False
Sophia Chang (she/her),she/her,sophia.chang@kankaanpaaschoolofpaivakoti.school.com,15,0.33,False,False,0,False
Thomas Nguyen (he/him),he/him,thomas.nguyen@kankaanpaaschoolofpaivakoti.school.com,15,0.16,False,False,0,False
Amina Kamara (she/her),she/her,amina.kamara@kankaanpaaschoolofpaivakoti.school.com,16,0.27,False,False,0,False
Ramesh Patel (he/him),he/him,ramesh.patel@kankaanpaaschoolofpaivakoti.school.com,16,0.37,False,False,0,False
Juan González (he/him),he/him,juan.gonzalez@kankaanpaaschoolofpaivakoti.school.com,16,0.27,False,False,0,False
Yara Awad (she/her),she/her,yara.awad@kankaanpaaschoolofpaivakoti.school.com,16,0.33,False,False,0,False
Xavier Ng (he/him),he/him,xavier.ng@kankaanpaaschoolofpaivakoti.school.com,16,0.36,False,False,0,False
Mehwish Ali (she/her),she/her,mehwish.ali@kankaanpaaschoolofpaivakoti.school.com,16,0.27,False,False,0,False
Leonardo Santos (he/him),he/him,leonardo.santos@kankaanpaaschoolofpaivakoti.school.com,16,0.31,False,False,0,False
Lena Park (she/her),she/her,lena.park@kankaanpaaschoolofpaivakoti.school.com,16,0.33,False,False,0,False
Yoann Biyombo (he/him),he/him,yoann.biyombo@kankaanpaaschoolofpaivakoti.school.com,16,0.23,False,False,0,False
Noura Al-Johani (she/her),she/her,noura.al-johani@kankaanpaaschoolofpaivakoti.school.com,16,0.12,False,False,0,False
Amina Khan (she/her),she/her,amina.khan@kankaanpaaschoolofpaivakoti.school.com,16,0.25,False,False,0,False
Luis Gonzalez (he/him),he/him,luis.gonzalez@kankaanpaaschoolofpaivakoti.school.com,16,0.29,False,False,0,False
Yara Shawki (she/her),she/her,yara.shawki@kankaanpaaschoolofpaivakoti.school.com,16,0.4,False,False,0,False
Yutaka Takahashi (he/him),he/him,yutaka.takahashi@kankaanpaaschoolofpaivakoti.school.com,16,0.1,False,False,0,False
Mia Park (she/her),she/her,mia.park@kankaanpaaschoolofpaivakoti.school.com,16,0.3,False,False,0,False
Hanif Ahmed (he/him),he/him,hanif.ahmed@kankaanpaaschoolofpaivakoti.school.com,16,0.17,False,False,0,False
Ingrid Santos (she/her),she/her,ingrid.santos@kankaanpaaschoolofpaivakoti.school.com,16,0.11,False,False,0,False
Ziyad Ali (he/him),he/him,ziyad.ali@kankaanpaaschoolofpaivakoti.school.com,16,0.34,False,False,0,False
Sophia Wang (she/her),she/her,sophia.wang@kankaanpaaschoolofpaivakoti.school.com,16,0.36,False,False,0,False
Ismail Kamara (he/him),he/him,ismail.kamara@kankaanpaaschoolofpaivakoti.school.com,16,0.28,False,False,0,False
Amina Kamara (she/her),she/her,amina.kamara@kankaanpaavakouluofpaivakoti.school.com,16,0.19,False,False,0,False
Ramesh Patel (he/him),he/him,ramesh.patel@kankaanpaavakouluofpaivakoti.school.com,16,0.2,False,False,0,False
Yara Gonzalez (she/her),she/her,yara.gonzalez@kankaanpaavakouluofpaivakoti.school.com,16,0.26,False,False,0,False
Liu Wang (she/her),she/her,liu.wang@kankaanpaavakouluofpaivakoti.school.com,16,0.15,False,True,0,False
Osman Ozturk (he/him),he/him,osman.ozturk@kankaanpaavakouluofpaivakoti.school.com,16,0.18,False,False,0,False
Amna Aslam (she/her),she/her,amna.aslam@kankaanpaavakouluofpaivakoti.school.com,16,0.23,False,False,0,False
Svetlana Ivanova (she/her),she/her,svetlana.ivanova@kankaanpaavakouluofpaivakoti.school.com,16,0.26,False,False,0,False
Eduardo Santos (he/him),he/him,eduardo.santos@kankaanpaavakouluofpaivakoti.school.com,16,0.35,False,False,0,False
Noura El-Shamy (she/her),she/her,noura.elshamy@kankaanpaavakouluofpaivakoti.school.com,16,0.16,False,False,0,False
Ryo Tanaka (he/him),he/him,ryo.tanaka@kankaanpaavakouluofpaivakoti.school.com,16,0.39,False,False,0,False
Amina Kamara (she/her),she/her,akamara@kankaanpaaschoolofpaivakoti.com,16,0.28,False,False,0,False
Lukas Lee (he/him),he/him,llee@kankaanpaaschoolofpaivakoti.com,16,0.35,False,False,0,False
Yara Sakai (they/them),they/them,ysakai@kankaanpaaschoolofpaivakoti.com,16,0.14,False,False,0,False
Emilie Nielsen (she/her),she/her,enielsen@kankaanpaaschoolofpaivakoti.com,16,0.27,False,False,0,False
Ibrahim Mohammed (he/him),he/him,imohammed@kankaanpaaschoolofpaivakoti.com,16,0.32,False,False,0,False
Isabella Garcia (she/her),she/her,igarcia@kankaanpaaschoolofpaivakoti.com,16,0.3,False,False,0,False
Maximilian Zhang (he/him),he/him,mzhang@kankaanpaaschoolofpaivakoti.com,16,0.21,False,False,0,False
Sofia Patel (she/her),she/her,spatel@kankaanpaaschoolofpaivakoti.com,16,0.33,False,False,0,False
Leonardo Rodrigues (he/him),he/him,lrodrigues@kankaanpaaschoolofpaivakoti.com,16,0.11,False,False,0,False
Hana Park (she/her),she/her,hpark@kankaanpaaschoolofpaivakoti.com,16,0.12,False,False,0,False
Aisha Kumar (she/her),she/her,aishakumar@kankaanpaaschoolofpaivakoti.com,16,0.35,False,False,0,False
Oliver Fernández (he/him),he/him,oliverfernandez@kankaanpaaschoolofpaivakoti.com,16,0.13,False,False,0,False
Sophie Lee (she/her),she/her,sophielee@kankaanpaaschoolofpaivakoti.com,16,0.38,False,False,0,False
Ismail Nguyen (he/him),he/him,ismailnguyen@kankaanpaaschoolofpaivakoti.com,16,0.2,False,False,0,False
Elena Patel (she/her),she/her,elenapatel@kankaanpaaschoolofpaivakoti.com,16,0.36,False,False,0,False
Mateo Silva (he/him),he/him,matemosilva@kankaanpaaschoolofpaivakoti.com,16,0.13,False,False,0,False
Zara Wu (she/her),she/her,zarawu@kankaanpaaschoolofpaivakoti.com,16,0.16,False,False,0,False
Noah Perez (he/him),he/him,noahperez@kankaanpaaschoolofpaivakoti.com,16,0.21,False,False,0,False
Mia Doe (she/her),she/her,miadoe@kankaanpaaschoolofpaivakoti.com,16,0.26,False,False,0,False
Liam Zhang (he/him),he/him,liamzhang@kankaanpaaschoolofpaivakoti.com,16,0.12,False,False,0,False
